university_id,university_name,url
1188,University Of New England Australia,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20New%20England%20Australia%20Armidale%20AU&format=geojson&addressdetails=1&limit=1
1189,University Of New Hampshire,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20New%20Hampshire%20Durham%20US&format=geojson&addressdetails=1&limit=1
1190,University Of North Carolina At Charlotte,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20North%20Carolina%20At%20Charlotte%20Charlotte%20US&format=geojson&addressdetails=1&limit=1
1191,University Of North Texas,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20North%20Texas%20Denton%20US&format=geojson&addressdetails=1&limit=1
1192,University Of Novi Sad,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Novi%20Sad%20Novi%20Sad%20RS&format=geojson&addressdetails=1&limit=1
1193,University Of Rhode Island,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Rhode%20Island%20Washington%20US&format=geojson&addressdetails=1&limit=1
1194,University Of Sarajevo,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Sarajevo%20Mexico%20BA&format=geojson&addressdetails=1&limit=1
1195,University Of Seoul,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Seoul%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
1196,University Of Tabuk,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Tabuk%20Tabuk%20SA&format=geojson&addressdetails=1&limit=1
1197,University Of Texas At San Antonio,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Texas%20At%20San%20Antonio%20San%20Antonio%20US&format=geojson&addressdetails=1&limit=1
1198,University Of Texas El Paso,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Texas%20El%20Paso%20El%20Paso%20US&format=geojson&addressdetails=1&limit=1
1199,University Of The Free State,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20The%20Free%20State%20Bloemfontein%20ZA&format=geojson&addressdetails=1&limit=1
1200,University Of The Sunshine Coast,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20The%20Sunshine%20Coast%20Sunshine%20Coast%20AU&format=geojson&addressdetails=1&limit=1
1201,University Of Toledo,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Toledo%20Toledo%20US&format=geojson&addressdetails=1&limit=1
1202,University Of Tulsa,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Tulsa%20Tulsa%20US&format=geojson&addressdetails=1&limit=1
1203,University Of Vermont,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Vermont%20Prospect%20US&format=geojson&addressdetails=1&limit=1
1204,University Of Warmia And Mazury In Olsztyn,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Warmia%20And%20Mazury%20In%20Olsztyn%20Olsztyn%20PL&format=geojson&addressdetails=1&limit=1
1205,University Of Wolverhampton,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Wolverhampton%20Wolverhampton%20UK&format=geojson&addressdetails=1&limit=1
1206,University Of Wyoming,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Wyoming%20Wyoming%20US&format=geojson&addressdetails=1&limit=1
1207,University Of Žilina,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20%C5%BDilina%20Milan%20SK&format=geojson&addressdetails=1&limit=1
1208,Utah State University,https://nominatim.openstreetmap.org/search.php?q=Utah%20State%20University%20Logan%20US&format=geojson&addressdetails=1&limit=1
1209,Vsb - Technical University Of Ostrava,https://nominatim.openstreetmap.org/search.php?q=Vsb%20-%20Technical%20University%20Of%20Ostrava%20Ostrava%20CZ&format=geojson&addressdetails=1&limit=1
1210,Warsaw University Of Life Sciences – Sggw (Wuls-Sggw),https://nominatim.openstreetmap.org/search.php?q=Warsaw%20University%20Of%20Life%20Sciences%20%E2%80%93%20Sggw%20%20Warsaw%20PL&format=geojson&addressdetails=1&limit=1
1211,West Virginia University,https://nominatim.openstreetmap.org/search.php?q=West%20Virginia%20University%20Morgantown%20US&format=geojson&addressdetails=1&limit=1
1212,Xi'An Jiaotong Liverpool University,https://nominatim.openstreetmap.org/search.php?q=Xi%27An%20Jiaotong%20Liverpool%20University%20Suzhou%20CN&format=geojson&addressdetails=1&limit=1
1213,Yokohama National University,https://nominatim.openstreetmap.org/search.php?q=Yokohama%20National%20University%20Yokohama%20JP&format=geojson&addressdetails=1&limit=1
1214,Al-Balqa Applied University,https://nominatim.openstreetmap.org/search.php?q=Al-Balqa%20Applied%20University%20Cairo%20JO&format=geojson&addressdetails=1&limit=1
1215,Alexandru Ioan Cuza University,https://nominatim.openstreetmap.org/search.php?q=Alexandru%20Ioan%20Cuza%20University%20Ia%C5%9Fi%20RO&format=geojson&addressdetails=1&limit=1
1216,Anadolu University,https://nominatim.openstreetmap.org/search.php?q=Anadolu%20University%20Eski%C5%9Fehir%20TR&format=geojson&addressdetails=1&limit=1
1217,Aoyama Gakuin University,https://nominatim.openstreetmap.org/search.php?q=Aoyama%20Gakuin%20University%20Cairo%20JP&format=geojson&addressdetails=1&limit=1
1218,Ataturk University,https://nominatim.openstreetmap.org/search.php?q=Ataturk%20University%20Erzurum%20TR&format=geojson&addressdetails=1&limit=1
1219,Atma Jaya Catholic University Jakarta,https://nominatim.openstreetmap.org/search.php?q=Atma%20Jaya%20Catholic%20University%20Jakarta%20Cairo%20ID&format=geojson&addressdetails=1&limit=1
1220,Bahauddin Zakariya University,https://nominatim.openstreetmap.org/search.php?q=Bahauddin%20Zakariya%20University%20Multan%20PK&format=geojson&addressdetails=1&limit=1
1221,Beijing Foreign Studies University,https://nominatim.openstreetmap.org/search.php?q=Beijing%20Foreign%20Studies%20University%20Cairo%20CN&format=geojson&addressdetails=1&limit=1
1222,Beijing University Of Chinese Medicine,https://nominatim.openstreetmap.org/search.php?q=Beijing%20University%20Of%20Chinese%20Medicine%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
1223,Belarusian State University Of Informatics And Radioelectronics,https://nominatim.openstreetmap.org/search.php?q=Belarusian%20State%20University%20Of%20Informatics%20And%20Radioelectronics%20Minsk%20BY&format=geojson&addressdetails=1&limit=1
1224,Benemérita Universidad Autónoma De Puebla,https://nominatim.openstreetmap.org/search.php?q=Benem%C3%A9rita%20Universidad%20Aut%C3%B3noma%20De%20Puebla%20Lleida%20MX&format=geojson&addressdetails=1&limit=1
1225,Birzeit University,https://nominatim.openstreetmap.org/search.php?q=Birzeit%20University%20Mexico%20PS&format=geojson&addressdetails=1&limit=1
1226,British University In Egypt,https://nominatim.openstreetmap.org/search.php?q=British%20University%20In%20Egypt%20Cairo%20EG&format=geojson&addressdetails=1&limit=1
1227,Brock University,https://nominatim.openstreetmap.org/search.php?q=Brock%20University%20St.%20Catharines%20CA&format=geojson&addressdetails=1&limit=1
1228,Central Michigan University,https://nominatim.openstreetmap.org/search.php?q=Central%20Michigan%20University%20Mount%20Pleasant%20US&format=geojson&addressdetails=1&limit=1
1229,Chaoyang University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Chaoyang%20University%20Of%20Technology%20Zibo%20TW&format=geojson&addressdetails=1&limit=1
1230,China University Of Political Science And Law,https://nominatim.openstreetmap.org/search.php?q=China%20University%20Of%20Political%20Science%20And%20Law%20Pretoria%20CN&format=geojson&addressdetails=1&limit=1
1231,Chitkara University,https://nominatim.openstreetmap.org/search.php?q=Chitkara%20University%20Chiba%20IN&format=geojson&addressdetails=1&limit=1
1232,Chittagong University Of Engineering And Technology,https://nominatim.openstreetmap.org/search.php?q=Chittagong%20University%20Of%20Engineering%20And%20Technology%20Pretoria%20BD&format=geojson&addressdetails=1&limit=1
1233,Cleveland State University,https://nominatim.openstreetmap.org/search.php?q=Cleveland%20State%20University%20Cleveland%20US&format=geojson&addressdetails=1&limit=1
1234,Cukurova University,https://nominatim.openstreetmap.org/search.php?q=Cukurova%20University%20Adana%20TR&format=geojson&addressdetails=1&limit=1
1235,Cuny The City College Of New York,https://nominatim.openstreetmap.org/search.php?q=Cuny%20The%20City%20College%20Of%20New%20York%20York%20US&format=geojson&addressdetails=1&limit=1
1236,Daffodil International University,https://nominatim.openstreetmap.org/search.php?q=Daffodil%20International%20University%20Cairo%20BD&format=geojson&addressdetails=1&limit=1
1237,Damascus University,https://nominatim.openstreetmap.org/search.php?q=Damascus%20University%20Mexico%20SY&format=geojson&addressdetails=1&limit=1
1238,Dokuz Eylül Üniversitesi,https://nominatim.openstreetmap.org/search.php?q=Dokuz%20Eyl%C3%BCl%20%C3%9Cniversitesi%20Izmir%20TR&format=geojson&addressdetails=1&limit=1
1239,Doshisha University,https://nominatim.openstreetmap.org/search.php?q=Doshisha%20University%20Kyoto%20JP&format=geojson&addressdetails=1&limit=1
1240,Erciyes Üniversitesi,https://nominatim.openstreetmap.org/search.php?q=Erciyes%20%C3%9Cniversitesi%20Kayseri%20TR&format=geojson&addressdetails=1&limit=1
1241,Escuela Politécnica Nacional,https://nominatim.openstreetmap.org/search.php?q=Escuela%20Polit%C3%A9cnica%20Nacional%20Mexico%20EC&format=geojson&addressdetails=1&limit=1
1242,Feng Chia University,https://nominatim.openstreetmap.org/search.php?q=Feng%20Chia%20University%20Taichung%20TW&format=geojson&addressdetails=1&limit=1
1243,Florida Atlantic University - Boca Raton,https://nominatim.openstreetmap.org/search.php?q=Florida%20Atlantic%20University%20-%20Boca%20Raton%20Boca%20Raton%20US&format=geojson&addressdetails=1&limit=1
1244,Fu Jen Catholic University,https://nominatim.openstreetmap.org/search.php?q=Fu%20Jen%20Catholic%20University%20New%20Taipei%20TW&format=geojson&addressdetails=1&limit=1
1245,Fundación Ceu San Pablo,https://nominatim.openstreetmap.org/search.php?q=Fundaci%C3%B3n%20Ceu%20San%20Pablo%20San%20Diego%20ES&format=geojson&addressdetails=1&limit=1
1246,German University In Cairo,https://nominatim.openstreetmap.org/search.php?q=German%20University%20In%20Cairo%20Cairo%20EG&format=geojson&addressdetails=1&limit=1
1247,Hanoi University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Hanoi%20University%20Of%20Science%20And%20Technology%20Hanoi%20VN&format=geojson&addressdetails=1&limit=1
1248,Harper Adams University,https://nominatim.openstreetmap.org/search.php?q=Harper%20Adams%20University%20Mexico%20UK&format=geojson&addressdetails=1&limit=1
1249,Helwan University,https://nominatim.openstreetmap.org/search.php?q=Helwan%20University%20Helwan%20EG&format=geojson&addressdetails=1&limit=1
1250,Hongik University,https://nominatim.openstreetmap.org/search.php?q=Hongik%20University%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
1251,Hue University,https://nominatim.openstreetmap.org/search.php?q=Hue%20University%20Wuhan%20VN&format=geojson&addressdetails=1&limit=1
1252,Instituto Tecnológico De Santo Domingo (Intec),https://nominatim.openstreetmap.org/search.php?q=Instituto%20Tecnol%C3%B3gico%20De%20Santo%20Domingo%20%20Brussels%20DO&format=geojson&addressdetails=1&limit=1
1253,Istanbul Aydin University,https://nominatim.openstreetmap.org/search.php?q=Istanbul%20Aydin%20University%20Istanbul%20TR&format=geojson&addressdetails=1&limit=1
1254,Istanbul Bilgi Üniversitesi,https://nominatim.openstreetmap.org/search.php?q=Istanbul%20Bilgi%20%C3%9Cniversitesi%20Istanbul%20TR&format=geojson&addressdetails=1&limit=1
1255,Ivan Franko National University Of Lviv,https://nominatim.openstreetmap.org/search.php?q=Ivan%20Franko%20National%20University%20Of%20Lviv%20Pretoria%20UA&format=geojson&addressdetails=1&limit=1
1256,Izmir Institute Of Technology (Iztech),https://nominatim.openstreetmap.org/search.php?q=Izmir%20Institute%20Of%20Technology%20%20S%C3%A3o%20Paulo%20TR&format=geojson&addressdetails=1&limit=1
1257,Jahangirnagar University,https://nominatim.openstreetmap.org/search.php?q=Jahangirnagar%20University%20Cairo%20BD&format=geojson&addressdetails=1&limit=1
1258,Jamia Hamdard,https://nominatim.openstreetmap.org/search.php?q=Jamia%20Hamdard%20New%20Delhi%20IN&format=geojson&addressdetails=1&limit=1
1259,Jeju National University,https://nominatim.openstreetmap.org/search.php?q=Jeju%20National%20University%20Jeju%20KR&format=geojson&addressdetails=1&limit=1
1260,Kazakh Ablai Khan University Of International Relations And World Languages,https://nominatim.openstreetmap.org/search.php?q=Kazakh%20Ablai%20Khan%20University%20Of%20International%20Relations%20And%20World%20Languages%20Pretoria%20KZ&format=geojson&addressdetails=1&limit=1
1261,Kazan National Research Technological University,https://nominatim.openstreetmap.org/search.php?q=Kazan%20National%20Research%20Technological%20University%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
1262,Kenyatta University,https://nominatim.openstreetmap.org/search.php?q=Kenyatta%20University%20Mexico%20KE&format=geojson&addressdetails=1&limit=1
1263,Kharkiv National University Of Radio Electronics,https://nominatim.openstreetmap.org/search.php?q=Kharkiv%20National%20University%20Of%20Radio%20Electronics%20Pretoria%20UA&format=geojson&addressdetails=1&limit=1
1264,Khulna University,https://nominatim.openstreetmap.org/search.php?q=Khulna%20University%20Abu%20Dhabi%20BD&format=geojson&addressdetails=1&limit=1
1265,Khulna University Of Engineering And Technology,https://nominatim.openstreetmap.org/search.php?q=Khulna%20University%20Of%20Engineering%20And%20Technology%20Pretoria%20BD&format=geojson&addressdetails=1&limit=1
1266,Kindai University (Kinki University),https://nominatim.openstreetmap.org/search.php?q=Kindai%20University%20%20Osaka%20JP&format=geojson&addressdetails=1&limit=1
1267,King Mongkut\'S Institute Of Technology Ladkrabang,https://nominatim.openstreetmap.org/search.php?q=King%20Mongkut%5C%27S%20Institute%20Of%20Technology%20Ladkrabang%20Pretoria%20TH&format=geojson&addressdetails=1&limit=1
1268,King Mongkut'S University Of Technology North Bangkok,https://nominatim.openstreetmap.org/search.php?q=King%20Mongkut%27S%20University%20Of%20Technology%20North%20Bangkok%20Pretoria%20TH&format=geojson&addressdetails=1&limit=1
1269,Kookmin University,https://nominatim.openstreetmap.org/search.php?q=Kookmin%20University%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
1270,Kwame Nkrumah University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Kwame%20Nkrumah%20University%20Of%20Science%20And%20Technology%20Kumasi%20GH&format=geojson&addressdetails=1&limit=1
1271,Kyoto Institute Of Technology,https://nominatim.openstreetmap.org/search.php?q=Kyoto%20Institute%20Of%20Technology%20Kyoto%20JP&format=geojson&addressdetails=1&limit=1
1272,Kyrgyz State Technical University,https://nominatim.openstreetmap.org/search.php?q=Kyrgyz%20State%20Technical%20University%20Cairo%20KG&format=geojson&addressdetails=1&limit=1
1273,Marquette University,https://nominatim.openstreetmap.org/search.php?q=Marquette%20University%20Marquette%20US&format=geojson&addressdetails=1&limit=1
1274,Meiji University,https://nominatim.openstreetmap.org/search.php?q=Meiji%20University%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
1275,Mendeleev University Of Chemical Technology,https://nominatim.openstreetmap.org/search.php?q=Mendeleev%20University%20Of%20Chemical%20Technology%20Graz%20RU&format=geojson&addressdetails=1&limit=1
1276,Miami University,https://nominatim.openstreetmap.org/search.php?q=Miami%20University%20Miami%20US&format=geojson&addressdetails=1&limit=1
1277,Moscow Pedagogical State University,https://nominatim.openstreetmap.org/search.php?q=Moscow%20Pedagogical%20State%20University%20Cairo%20RU&format=geojson&addressdetails=1&limit=1
1278,Nagoya Institute Of Technology (Nit),https://nominatim.openstreetmap.org/search.php?q=Nagoya%20Institute%20Of%20Technology%20%20Nagoya%20JP&format=geojson&addressdetails=1&limit=1
1279,National Dong Hwa University,https://nominatim.openstreetmap.org/search.php?q=National%20Dong%20Hwa%20University%20Hualien%20TW&format=geojson&addressdetails=1&limit=1
1280,National Research University Moscow Power Engineering Institute (Mpei),https://nominatim.openstreetmap.org/search.php?q=National%20Research%20University%20Moscow%20Power%20Engineering%20Institute%20%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
1281,National Taipei University,https://nominatim.openstreetmap.org/search.php?q=National%20Taipei%20University%20Taipei%20TW&format=geojson&addressdetails=1&limit=1
1282,National Taiwan Ocean University,https://nominatim.openstreetmap.org/search.php?q=National%20Taiwan%20Ocean%20University%20Keelung%20TW&format=geojson&addressdetails=1&limit=1
1283,Novosibirsk State Technical University,https://nominatim.openstreetmap.org/search.php?q=Novosibirsk%20State%20Technical%20University%20Novosibirsk%20RU&format=geojson&addressdetails=1&limit=1
1284,Óbuda University,https://nominatim.openstreetmap.org/search.php?q=%C3%93buda%20University%20Shanghai%20HU&format=geojson&addressdetails=1&limit=1
1285,Odessa I.I. Mechnikov National University,https://nominatim.openstreetmap.org/search.php?q=Odessa%20I.I.%20Mechnikov%20National%20University%20Pretoria%20UA&format=geojson&addressdetails=1&limit=1
1286,Osmania University,https://nominatim.openstreetmap.org/search.php?q=Osmania%20University%20Osaka%20IN&format=geojson&addressdetails=1&limit=1
1287,Perm State National Research University,https://nominatim.openstreetmap.org/search.php?q=Perm%20State%20National%20Research%20University%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
1288,Pondicherry University,https://nominatim.openstreetmap.org/search.php?q=Pondicherry%20University%20Pondicherry%20IN&format=geojson&addressdetails=1&limit=1
1289,Pontificia Universidad Catolica Madre Y Maestra,https://nominatim.openstreetmap.org/search.php?q=Pontificia%20Universidad%20Catolica%20Madre%20Y%20Maestra%20Thanjavur%20DO&format=geojson&addressdetails=1&limit=1
1290,Pontifícia Universidade Católica Do Rio Grande Do Sul (Pucrs),https://nominatim.openstreetmap.org/search.php?q=Pontif%C3%ADcia%20Universidade%20Cat%C3%B3lica%20Do%20Rio%20Grande%20Do%20Sul%20%20Castro%20BR&format=geojson&addressdetails=1&limit=1
1291,Portland State University,https://nominatim.openstreetmap.org/search.php?q=Portland%20State%20University%20Portland%20US&format=geojson&addressdetails=1&limit=1
1292,Pukyong National University,https://nominatim.openstreetmap.org/search.php?q=Pukyong%20National%20University%20Busan%20KR&format=geojson&addressdetails=1&limit=1
1293,Rajshahi University,https://nominatim.openstreetmap.org/search.php?q=Rajshahi%20University%20Mexico%20BD&format=geojson&addressdetails=1&limit=1
1294,Rikkyo University,https://nominatim.openstreetmap.org/search.php?q=Rikkyo%20University%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
1295,Saitama University,https://nominatim.openstreetmap.org/search.php?q=Saitama%20University%20Saitama%20JP&format=geojson&addressdetails=1&limit=1
1296,Saken Seifullin Kazakh Agrotechnical University,https://nominatim.openstreetmap.org/search.php?q=Saken%20Seifullin%20Kazakh%20Agrotechnical%20University%20Pretoria%20KZ&format=geojson&addressdetails=1&limit=1
1297,San Francisco State University,https://nominatim.openstreetmap.org/search.php?q=San%20Francisco%20State%20University%20San%20Francisco%20US&format=geojson&addressdetails=1&limit=1
1298,Sathyabama Institute Of Science And Technology (Deemed To Be University),https://nominatim.openstreetmap.org/search.php?q=Sathyabama%20Institute%20Of%20Science%20And%20Technology%20%20Pretoria%20IN&format=geojson&addressdetails=1&limit=1
1299,Seattle University,https://nominatim.openstreetmap.org/search.php?q=Seattle%20University%20Mexico%20US&format=geojson&addressdetails=1&limit=1
1300,Seoul National University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Seoul%20National%20University%20Of%20Science%20And%20Technology%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
1301,Shahjalal University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Shahjalal%20University%20Of%20Science%20And%20Technology%20Xi%27an%20BD&format=geojson&addressdetails=1&limit=1
1302,Shanghai International Studies University,https://nominatim.openstreetmap.org/search.php?q=Shanghai%20International%20Studies%20University%20Pretoria%20CN&format=geojson&addressdetails=1&limit=1
1303,Shanghai University Of Finance And Economics,https://nominatim.openstreetmap.org/search.php?q=Shanghai%20University%20Of%20Finance%20And%20Economics%20Shanghai%20CN&format=geojson&addressdetails=1&limit=1
1304,Siksha 'O' Anusandhan (Deemed To Be University),https://nominatim.openstreetmap.org/search.php?q=Siksha%20%27O%27%20Anusandhan%20%20Chennai%20IN&format=geojson&addressdetails=1&limit=1
1305,Sookmyung Women'S University,https://nominatim.openstreetmap.org/search.php?q=Sookmyung%20Women%27S%20University%20Seoul%20KR&format=geojson&addressdetails=1&limit=1
1306,Suez Canal University,https://nominatim.openstreetmap.org/search.php?q=Suez%20Canal%20University%20Suez%20EG&format=geojson&addressdetails=1&limit=1
1307,Suleyman Demirel University,https://nominatim.openstreetmap.org/search.php?q=Suleyman%20Demirel%20University%20Isparta%20TR&format=geojson&addressdetails=1&limit=1
1308,"Suleyman Demirel University, Kazakhstan",https://nominatim.openstreetmap.org/search.php?q=Suleyman%20Demirel%20University%2C%20Kazakhstan%20Milton%20Keynes%20KZ&format=geojson&addressdetails=1&limit=1
1309,Suranaree University Of Technology,https://nominatim.openstreetmap.org/search.php?q=Suranaree%20University%20Of%20Technology%20Nakhon%20Ratchasima%20TH&format=geojson&addressdetails=1&limit=1
1310,Tamkang University,https://nominatim.openstreetmap.org/search.php?q=Tamkang%20University%20New%20Taipei%20TW&format=geojson&addressdetails=1&limit=1
1311,Tanta University,https://nominatim.openstreetmap.org/search.php?q=Tanta%20University%20Tanta%20EG&format=geojson&addressdetails=1&limit=1
1312,Technical University Of Cluj-Napoca,https://nominatim.openstreetmap.org/search.php?q=Technical%20University%20Of%20Cluj-Napoca%20Cairo%20RO&format=geojson&addressdetails=1&limit=1
1313,Technical University Of Liberec,https://nominatim.openstreetmap.org/search.php?q=Technical%20University%20Of%20Liberec%20Chania%20CZ&format=geojson&addressdetails=1&limit=1
1314,Technical University Of Lublin,https://nominatim.openstreetmap.org/search.php?q=Technical%20University%20Of%20Lublin%20Berlin%20PL&format=geojson&addressdetails=1&limit=1
1315,Technische Universität Kaiserslautern,https://nominatim.openstreetmap.org/search.php?q=Technische%20Universit%C3%A4t%20Kaiserslautern%20Houston%20DE&format=geojson&addressdetails=1&limit=1
1316,"The ""Gheorghe Asachi"" Technical University Of Iasi",https://nominatim.openstreetmap.org/search.php?q=The%20%22Gheorghe%20Asachi%22%20Technical%20University%20Of%20Iasi%20Pretoria%20RO&format=geojson&addressdetails=1&limit=1
1317,The Herzen State Pedagogical University Of Russia,https://nominatim.openstreetmap.org/search.php?q=The%20Herzen%20State%20Pedagogical%20University%20Of%20Russia%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
1318,The Josip Juraj Strossmayer University Of Osijek,https://nominatim.openstreetmap.org/search.php?q=The%20Josip%20Juraj%20Strossmayer%20University%20Of%20Osijek%20Osijek%20HR&format=geojson&addressdetails=1&limit=1
1319,"The National Research University ""Belgorod State University""",https://nominatim.openstreetmap.org/search.php?q=The%20National%20Research%20University%20%22Belgorod%20State%20University%22%20Pretoria%20RU&format=geojson&addressdetails=1&limit=1
1320,Tokai University,https://nominatim.openstreetmap.org/search.php?q=Tokai%20University%20Hiratsuka%20JP&format=geojson&addressdetails=1&limit=1
1321,Tomas Bata University In Zlin,https://nominatim.openstreetmap.org/search.php?q=Tomas%20Bata%20University%20In%20Zlin%20Cairo%20CZ&format=geojson&addressdetails=1&limit=1
1322,Toraighyrov University,https://nominatim.openstreetmap.org/search.php?q=Toraighyrov%20University%20Mexico%20KZ&format=geojson&addressdetails=1&limit=1
1323,Transilvania University Of Brasov,https://nominatim.openstreetmap.org/search.php?q=Transilvania%20University%20Of%20Brasov%20Bra%C8%99ov%20RO&format=geojson&addressdetails=1&limit=1
1324,Tunghai University,https://nominatim.openstreetmap.org/search.php?q=Tunghai%20University%20Taichung%20TW&format=geojson&addressdetails=1&limit=1
1325,Universidad Autónoma De Guadalajara (Uag),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Aut%C3%B3noma%20De%20Guadalajara%20%20Lleida%20MX&format=geojson&addressdetails=1&limit=1
1326,Universidad Autónoma Del Estado De Hidalgo (Uaeh),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Aut%C3%B3noma%20Del%20Estado%20De%20Hidalgo%20%20Louvain-la-Neuve%20MX&format=geojson&addressdetails=1&limit=1
1327,Universidad Católica Del Norte,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Cat%C3%B3lica%20Del%20Norte%20Yazd%20CL&format=geojson&addressdetails=1&limit=1
1328,Universidad Central Del Ecuador,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Central%20Del%20Ecuador%20Beijing%20EC&format=geojson&addressdetails=1&limit=1
1329,Universidad De Las Américas (Udla) Ecuador,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Las%20Am%C3%A9ricas%20%20Ecuador%20Lleida%20EC&format=geojson&addressdetails=1&limit=1
1330,Universidad De Monterrey (Udem),https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Monterrey%20%20Lyon%20MX&format=geojson&addressdetails=1&limit=1
1331,Universidad De Oriente Santiago De Cuba,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Oriente%20Santiago%20De%20Cuba%20Lleida%20CU&format=geojson&addressdetails=1&limit=1
1332,Universidad De Panama,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Panama%20Castro%20PA&format=geojson&addressdetails=1&limit=1
1333,Universidad De Piura,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Piura%20Castro%20PE&format=geojson&addressdetails=1&limit=1
1334,Universidad De San Carlos De Guatemala - Usac,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20San%20Carlos%20De%20Guatemala%20-%20Usac%20San%20Diego%20GT&format=geojson&addressdetails=1&limit=1
1335,Universidad De Tarapaca,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Tarapaca%20Castro%20CL&format=geojson&addressdetails=1&limit=1
1336,Universidad De Valparaíso (Uv),https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Valpara%C3%ADso%20%20Quebec%20CL&format=geojson&addressdetails=1&limit=1
1337,Universidad Del Bío-Bío,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Del%20B%C3%ADo-B%C3%ADo%20Mar%20del%20Plata%20CL&format=geojson&addressdetails=1&limit=1
1338,Universidad Del Desarrollo (Udd),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Del%20Desarrollo%20%20Santiago%20CL&format=geojson&addressdetails=1&limit=1
1339,Universidad Del Salvador,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Del%20Salvador%20Mar%20del%20Plata%20AR&format=geojson&addressdetails=1&limit=1
1340,Universidad Del Zulia,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Del%20Zulia%20Mar%20del%20Plata%20VE&format=geojson&addressdetails=1&limit=1
1341,Universidad Industrial De Santander - Uis,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Industrial%20De%20Santander%20-%20Uis%20Lleida%20CO&format=geojson&addressdetails=1&limit=1
1342,Universidad La Salle (Ulsa),https://nominatim.openstreetmap.org/search.php?q=Universidad%20La%20Salle%20%20Quebec%20MX&format=geojson&addressdetails=1&limit=1
1343,Universidad Latinoamericana De Ciencia Y Tecnología Costa Rica (Ulacit),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Latinoamericana%20De%20Ciencia%20Y%20Tecnolog%C3%ADa%20Costa%20Rica%20%20Castro%20CR&format=geojson&addressdetails=1&limit=1
1344,Universidad Mayor De San Andrés (Umsa),https://nominatim.openstreetmap.org/search.php?q=Universidad%20Mayor%20De%20San%20Andr%C3%A9s%20%20Santiago%20BO&format=geojson&addressdetails=1&limit=1
1345,Universidad Metropolitana,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Metropolitana%20Osaka%20VE&format=geojson&addressdetails=1&limit=1
1346,Universidad Nacional Agraria La Molina,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Nacional%20Agraria%20La%20Molina%20Melbourne%20PE&format=geojson&addressdetails=1&limit=1
